,city,URL,title,date,time,venue,details,user,tags
15,Seattle,N/A,N/A,N/A,N/A,N/A,sound transit hosts open house for wsble interbay/ballard segment december 12 - https://t.co/qk0ki6wszt https://t.co/s7li8p6zla #sdot #wsdot #transit #seattle #transportation,Twitter User @Mytransit_SEA,"['sdot', 'wsdot', 'transit', 'seattle', 'transportation']"
16,Seattle,N/A,N/A,N/A,N/A,N/A,"we are excited to see you all at our next #oneseattleplan meeting at south seattle community college's jerry brockey center in west seattle.

info: https://t.co/nzyulfea3e.

we erroneously mentioned a different location in a previous tweet, we appreciate your patience on that! https://t.co/dci5zfnkvh",Twitter User @SeattleOPCD,['oneseattleplan']
17,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @do206: if our recent snow didn't get you in the mood for the holidays, pencil these events in your calendar! we've also got our regular…",Twitter User @UnexpectedImpro,[]
18,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @seattleartists:  local seattle art calendar for the week ahead: gallery exhibitions, art classes, workshops, receptions, &amp; more. get o…",Twitter User @OpenStudioComms,[]
19,Seattle,N/A,N/A,N/A,N/A,N/A,"@n16h7h4wk_404 you should be able to walk into a gun store and just buy one. i might be biased (seattle), but most gun stores i’ve gone to are surprising indifferent to queerness, with some even offering special classes to lgbtq after events like pulse and club q (1/2).",Twitter User @fosscad_addict,[]
20,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @do206: if our recent snow didn't get you in the mood for the holidays, pencil these events in your calendar! we've also got our regular…",Twitter User @3DollarBillCine,[]
21,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @tabbynickel: @riotgames @pdx_fgc @salemsmashfests washington:
seattle has many events but @deyvonnn and @tlozsea organize the most popu…",Twitter User @Ruka_PNW,[]
22,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @tabbynickel: @riotgames @pdx_fgc @salemsmashfests washington:
seattle has many events but @deyvonnn and @tlozsea organize the most popu…",Twitter User @sylvistream,[]
23,Seattle,N/A,N/A,N/A,N/A,N/A,"wednesday: hear from the designers behind the @sitescertified waterfront expedia group hq in seattle, wa in the final sites community call of the year. register now: https://t.co/0bdadjofv7 https://t.co/rwarjv9rtd",Twitter User @NationalASLA,[]
24,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @do206: if our recent snow didn't get you in the mood for the holidays, pencil these events in your calendar! we've also got our regular…",Twitter User @Neumos,[]
25,Seattle,N/A,N/A,N/A,N/A,N/A,"the top 85 events in seattle this week: dec 5-11, 2022  #seattle - the stranger https://t.co/95tzy1um5a",Twitter User @seattlebrief,['seattle']
26,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @aew: emerald city, get ready! #aew finally makes its long-awaited seattle debut wednesday, january 4th, 2023 for #aewdynamite live from…",Twitter User @AndrewC_1999,"['aew', 'aewdynamite']"
27,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @thestranger: the stranger and @everoutseattle's holiday drink week starts today! drink specially crafted, holiday-themed cocktails mixe…",Twitter User @RachelDelmar,[]
28,Seattle,N/A,N/A,N/A,N/A,N/A,"on thursday, a+p #realestate group leaders elliot golan and richard kendall will moderate panels at 
@bisnow's annual conference, sharing insights on new technology, designs, innovations, and investment and financing trends.  register here: https://t.co/d3dc7ki6e6 https://t.co/ybaxjbmxdi",Twitter User @AllisonPR,['realestate']
29,Seattle,N/A,N/A,N/A,N/A,N/A,"@everoutseattle everout, our fantastic events calendar, has also put together a list of booze-free options for anyone who wants to celebrate the season without the alcohol. there's drinking chocolate! a spiced pear latte! and hot cocoa from a gas pump???

https://t.co/ynvmfw5cyq",Twitter User @TheStranger,[]
30,Seattle,N/A,N/A,N/A,N/A,N/A,"the stranger and @everoutseattle's holiday drink week starts today! drink specially crafted, holiday-themed cocktails mixed by some of the best bartenders in town. 

just look at these ho-ho-holiday  drinks, available this week only!

https://t.co/hmyxnhj6ut https://t.co/evkgt0ykmt",Twitter User @TheStranger,[]
31,Seattle,N/A,N/A,N/A,N/A,N/A,"next week: one seattle plan community meeting with seattle new liberals hosted by the seattle neoliberals

join your neighbors and learn about the upcoming one seattle plan which will shape how the city will change over the next 20 years.
https://t.co/jaqitl8jcw",Twitter User @ne0liberal,[]
32,Seattle,N/A,N/A,N/A,N/A,N/A,"iron pentacle: remember who you are... seattle, washington, with irisanya moon...
https://t.co/fqzy3jbkpf",Twitter User @MoonBooksJHP,[]
33,Seattle,N/A,N/A,N/A,N/A,N/A,plug into fun and festive events from jonathan van ness to soccer mommy and from the stranger &amp; everout's holiday drink week to seattle men's chorus holiday falala-liday with the help of our handy weekly guide. https://t.co/hfhvmdvr5o,Twitter User @EverOutSeattle,[]
34,Seattle,N/A,N/A,N/A,N/A,N/A,"this one's coming up fast! next wed 12/14, we welcome andrea zeller to talk about designing content experiences for vr. such a cool topic. more details and rsvp at https://t.co/7hhlsz9wvo",Twitter User @ContentSeattle,[]
35,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @tabbynickel: @riotgames @pdx_fgc @salemsmashfests washington:
seattle has many events but @deyvonnn and @tlozsea organize the most popu…",Twitter User @GTea30,[]
36,Seattle,N/A,N/A,N/A,N/A,N/A," local seattle art calendar for the week ahead: gallery exhibitions, art classes, workshops, receptions, &amp; more. get out and explore some local art!
 view all at https://t.co/qwo3ejqjnj
 post your events to our free art calendar
#artsea #seattle #seattleart #seattlelife https://t.co/z6o4smxuwk",Twitter User @SeattleArtists,"['artsea', 'seattle', 'seattleart', 'seattlelife']"
37,Seattle,N/A,N/A,N/A,N/A,N/A,rt @innatthemarket: seattle center winterfest is your ticket to holiday fun. the five-week festival held on the grounds of @seattlecenter o…,Twitter User @WINESofWA,[]
38,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @do206: if our recent snow didn't get you in the mood for the holidays, pencil these events in your calendar! we've also got our regular…",Twitter User @CreativeDenise,[]
39,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @tabbynickel: @riotgames @pdx_fgc @salemsmashfests washington:
seattle has many events but @deyvonnn and @tlozsea organize the most popu…",Twitter User @Deyvonnn,[]
40,Seattle,N/A,N/A,N/A,N/A,N/A,"@riotgames @pdx_fgc @salemsmashfests washington:
seattle has many events but @deyvonnn and @tlozsea organize the most popular weekly events right now known as seattle skirmish on friday nights.
@chaddrawsthings and the @glittergoldgame team run events every week in olympia as well as larger events in seattle.",Twitter User @TabbyNickel,[]
41,Seattle,N/A,N/A,N/A,N/A,N/A,"thanks to our partner @tegriatogether, professional mentor helena &amp; her youth were able to attend a seattle kraken game! by giving our youth &amp; staff the opportunity to attend big events in the seattle area, tegria provides incredible experiences for the friends-seattle community. https://t.co/nje5f7dofo",Twitter User @SeattleFriends,[]
42,Seattle,N/A,N/A,N/A,N/A,N/A,"seattle it leaders: join us at this networking dinner and discussion focused on ""extract more value from software investments while freeing up resources for transformational initiatives"" 

for more information, visit: https://t.co/lfsqipvzpw https://t.co/6vljdorgsz",Twitter User @SINCUSA,[]
43,Seattle,N/A,N/A,N/A,N/A,N/A,"if our recent snow didn't get you in the mood for the holidays, pencil these events in your calendar! we've also got our regularly scheduled lineup of great concerts &amp; events. find these and more here: https://t.co/cgafurfvqq https://t.co/ivuv7i0agc",Twitter User @Do206,[]
44,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @komonews: 'tis the season for the komo toy drive! find out how you can help families in need 
https://t.co/fyynagxhc1",Twitter User @MySeattleNews,[]
45,Seattle,N/A,N/A,N/A,N/A,N/A,"join the excitement! apply today to work as event staff and security for events in the seattle, wa area. apply now: https://t.co/euprzowwe5 #eventservices #allieduniversal",Twitter User @AU_Careers,"['eventservices', 'allieduniversal']"
46,Seattle,N/A,N/A,N/A,N/A,N/A,@repkclark you are promoting a big lie. democrats did nothing to stop the blm and antifa rioting and looting. instead they called it peaceful protest. people were killed and several injured during these events including the chop summer of love zone in seattle where 2 teens were murdered.,Twitter User @JWR220,[]
47,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @komonews: 'tis the season for the komo toy drive! find out how you can help families in need 
https://t.co/fyynagxhc1",Twitter User @ChuckDalldorf,[]
48,Seattle,N/A,N/A,N/A,N/A,N/A,"'tis the season for the komo toy drive! find out how you can help families in need 
https://t.co/fyynagxhc1",Twitter User @komonews,[]
49,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @vanster2000: a @xflseadragons fan in seattle has purchased his own mascot suit.
he has now made appearances at 2 team sponsored events.…",Twitter User @mattgillman1975,[]
50,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @camilahcoelho,[]
51,Seattle,N/A,N/A,N/A,N/A,N/A,"seattle center winterfest is your ticket to holiday fun. the five-week festival held on the grounds of @seattlecenter offers live performances, music and activities for anyone seeking holiday cheer and seasonal celebrations. https://t.co/rripth5xjf https://t.co/osi4w5ysrn",Twitter User @innatthemarket,[]
52,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @CVRHutchinson,[]
53,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @vanster2000: a @xflseadragons fan in seattle has purchased his own mascot suit.
he has now made appearances at 2 team sponsored events.…",Twitter User @XFLNewsHub,[]
54,Seattle,N/A,N/A,N/A,N/A,N/A,"come find epic experience and founder mama lou this sat 12/10 in seattle for the healthy for the holidays educational event for cancer survivors, patients, caregivers and family.

the event is hosted by the fred hutch cancer center survivorship program.

https://t.co/azafz31irp https://t.co/xpet0xlqw6",Twitter User @EpicXperience,[]
55,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @aew: emerald city, get ready! #aew finally makes its long-awaited seattle debut wednesday, january 4th, 2023 for #aewdynamite live from…",Twitter User @andycomplains,"['aew', 'aewdynamite']"
56,Seattle,N/A,N/A,N/A,N/A,N/A,"register for jr virtual camp congress for girls on jan 15. girls, ages 8-11, learn about politics, run for office, vote &amp; form a congress to pass a bill. tickets ➡️ https://t.co/7o3xgbio0i #seattle #phoenix #losangeles #fresno #saltlakecity #denver",Twitter User @GirlsinPolitics,"['seattle', 'phoenix', 'losangeles', 'fresno', 'saltlakecity', 'denver']"
57,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @JulioCZuniga1,[]
58,Seattle,N/A,N/A,N/A,N/A,N/A,"join kpmg for a payroll year end planning update in los angeles (11/29, santa clara (11/30) and seattle (12/1). having a hybrid or remote workforce causes complexities for companies. we'll look at stakeholder considerations from enterprise-wide tax to... https://t.co/4ipihqmch9",Twitter User @ScottVerschoor,[]
59,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @CEIRRNetwork,[]
60,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @niaidcivics,[]
61,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @TheBcellArtist,[]
62,Seattle,N/A,N/A,N/A,N/A,N/A,".@qntmfiber dan o'connell, vice president of quantum fiber is appearing at the pacific northwest bisnow multifamily conference. to register: https://t.co/h9euyaj5is #multifamily https://t.co/pn5hjzqw6x",Twitter User @mn_kayak,['multifamily']
63,Seattle,N/A,N/A,N/A,N/A,N/A,"rt @florian_krammer: interested in correlates of protection for influenza viruses? submit an abstract for 

'correlates of protection for n…",Twitter User @JenGommerman,[]
